act_id,act_name,section_name,act_name_std,section_name_std,act_issue_flag,old_act_id
4376,Protection of Childern Sexual Offence Act 2012,9(r),POCSO Act,9(r),0,NA
4377,Indian Penal Code,448R,I.P.C.,448,0,NA
4378,Indian Penal Code,WSec.8ofPOCSOAct,POCSO Act,8,0,NA
4379,Protection of Childern Sexual Offence Act 2012,376(3),I.P.C.,376(3),0,NA
4380,Protection of Childern Sexual Offence Act 2012,12,POCSO Act,12,0,NA
4383,Protection of Childern Sexual Offence Act 2012,376(B),I.P.C.,376 B,0,NA
4384,Protection of Childern Sexual Offence Act 2012,9(n),POCSO Act,9(n),0,NA
4385,Protection of Childern Sexual Offence Act 2012,447,I.P.C.,447,0,NA
4386,Protection of Childern Sexual Offence Act 2012,376(i),I.P.C.,376(1),0,NA
4387,Protection of Childern Sexual Offence Act 2012,506,I.P.C.,506,0,NA
4388,Protection of Childern Sexual Offence Act 2012,342,I.P.C.,342,0,NA
4389,Protection of Childern Sexual Offence Act 2012,366,I.P.C.,366,0,NA
4390,Protection of Childern Sexual Offence Act 2012,511,I.P.C.,511,0,NA
4391,Protection of Children from Sexual Offences Act'2012,4,POCSO Act,4,0,NA
4392,Protection of Children from Sexual Offences Act'2012,420,I.P.C.,420,0,NA
4393,Protection of Children from Sexual Offences Act'2012,354,I.P.C.,354,0,NA
4394,Protection of Children from Sexual Offences Act'2012,366,I.P.C.,366,0,NA
4395,Protection of Children from Sexual Offences Act'2012,500,I.P.C.,500,0,NA
4396,Protection of Children from Sexual Offences Act'2012,294,I.P.C.,294,0,NA
4397,Protection of Children from Sexual Offences Act'2012,506,I.P.C.,506,0,NA
4398,Indian Penal Code,(2)(1),I.P.C.,(2)(1),1,NA
4399,Protection of Children from Sexual Offence Act 2012,7,POCSO Act,7,0,NA
4402,Protection of Children from Sexual Offences Act'2012,376,I.P.C.,376,0,NA
4404,Protection of Children from Sexual Offence Act 2012,15,POCSO Act,15,0,NA
4405,Indian Penal Code,369,I.P.C.,369,0,NA
4406,Indian Penal Code,376(DA)34,I.P.C.,376 DA/34,0,NA
4407,Protection of Children from Sexual Offence Act 2012,17,POCSO Act,17,0,NA
4408,Indian Penal Code,35(D),I.P.C.,35(D),1,NA
4410,Indian Penal Code,336(A),I.P.C.,366 A,0,NA
4412,Protection of Children,366A4POCSO,I.P.C. & POCSO Act,366 A; 4,1,NA
4414,Indian Penal Code,36(A),I.P.C.,36(A),1,NA
4415,Indian Penal Code,376 (2) (1),I.P.C.,376(2)/376(1),0,NA
4417,Protection of Children from Sexual Offences Act'2012,12,POCSO Act,12,0,NA
4418,Protection of Children from Sexual Offence Act 2012,14,POCSO Act,14,0,NA
4419,Protection of Children from Sexual Offences Act'2012,8,POCSO Act,8,0,NA
4420,Protection of Children from Sexual Offences Act'2012,6,POCSO Act,6,0,NA
4422,Indian Penal Code,20(B),I.P.C.,120 B,0,NA
4423,Protection of Children from Sexual Offences Act'2012,18,POCSO Act,18,0,NA
4424,Protection of Children from Sexual Offences Act'2012,366A,I.P.C.,366 A,0,NA
4425,Protection of Children from Sexual Offences Act'2012,34,I.P.C.,34,0,NA
4426,Indian Penal Code,166(A),I.P.C.,366 A,0,NA
4427,Protection of Children from Sexual Offence Act 2012,4(A),POCSO Act,4,0,NA
4428,Protection of Children from Sexual Offence Act 2012,16,POCSO Act,16,0,NA
4430,Information Technology Act,66 E,Information Technology Act,66 E,0,NA
4436,Indian Penal Code,376(ii),I.P.C.,376(2),0,NA
4439,Prevention of Damage to Public Property Act,3,Prevention of Damage to Public Property Act,3,0,NA
4442,Indian Penal Code,372(2)(1),I.P.C.,372,0,NA
4444,Protection of Children from Sexual Offence Act 2012,11,POCSO Act,11,0,NA
4445,POSCO Act,8,POCSO Act,8,0,NA
4447,POSCO Act,4,POCSO Act,4,0,NA
4448,POSCO Act,12,POCSO Act,12,0,NA
4450,POSCO Act,6,POCSO Act,6,0,NA
4451,POSCO Act,9,POCSO Act,9,0,NA
4452,POSCO Act,10,POCSO Act,10,0,NA
4453,Indian Penal Code,376(2)(H)IPC,I.P.C.,376(2)(h),0,NA
4455,POSCO Act,3,POCSO Act,3,0,NA
4457,POSCO Act,7,POCSO Act,7,0,NA
4458,POSCO Act,5,POCSO Act,5,0,NA
4459,POSCO Act,457,I.P.C.,457,0,NA
4460,POSCO Act,376(2)(1),POCSO Act,376(2)(1),1,NA
4461,POSCO Act,511,I.P.C.,511,0,NA
4462,POSCO Act,11(V),POCSO Act,11(v),0,NA
4463,"Code of Criminal Procedure, 1973",6,POCSO Act,6,0,NA
4464,POSCO Act,448,I.P.C.,448,0,NA
4465,POSCO Act,354(A),I.P.C.,354 A,0,NA
4466,POSCO Act,rw 6,POCSO Act,6,0,NA
4467,POSCO Act,363IPCr,I.P.C.,363,0,NA
4468,POSCO Act,w4,POCSO Act,4,0,NA
4469,POSCO Act,18,POCSO Act,18,0,NA
4471,POSCO Act,22(A),POCSO Act,22,0,NA
4473,POSCO Act,---,POCSO Act,---,1,NA
4474,POSCO Act,2(d),POCSO Act,2(d),1,NA
4475,Protection of Children,SEC8,POCSO Act,8,0,NA
4478,Protection of Children,13,POCSO Act,13,0,NA
4479,Indian Penal Code,376(ab),I.P.C.,376 AB,0,NA
4480,Indian Penal Code,US376(2)(i),I.P.C.,376(2)(i),0,NA
4481,Protection of Children,US18,POCSO Act,18,0,NA
4482,Protection of Children,3,POCSO Act,3,0,NA
4483,Protection of Children,3,POCSO Act,3,0,NA
4484,Protection of Children,POCSO 04,POCSO Act,4,0,NA
4485,Protection of Children,376A511IPC,I.P.C.,376 A/511,0,NA
4486,Indian Penal Code,376(2)_(I),I.P.C.,376(2)(I),0,NA
4487,Indian Penal Code,376A.B.,I.P.C.,376 AB,0,NA
4488,Indian Penal Code,376i,I.P.C.,376(2)(i),0,NA
4489,Indian Penal Code,(F),I.P.C.,(F),1,NA
4490,Indian Penal Code,(n),I.P.C.,(n),1,NA
4491,Protection of Children,RW 8,POCSO Act,8,0,NA
4494,Protection of Children,354A,I.P.C.,354 A,0,NA
4495,Indian Penal Code,376+(2)(i),I.P.C.,376(2)(i),0,NA
4496,Indian Penal Code,354(a)(iii),I.P.C.,354 A(3),0,NA
4497,Protection of Children,417,I.P.C.,417,0,NA
4498,Protection of Children,376F506IPCRWSec04,I.P.C. & POCSO Act,376(2)(f)/506; 4,1,NA
4501,Cr.P.c,354(A),I.P.C.,354 A,0,NA
4502,Protection of Children,RWSec04,POCSO Act,4,0,NA
4503,Protection of Children,376IPC,I.P.C.,376,0,NA
4504,Protection of Children,34,I.P.C.,34,0,NA
4505,Protection of Children,325,I.P.C.,325,0,NA
4506,Protection of Children From Sexual Offences Act,RwSec8,POCSO Act,8,0,NA
4507,Indian Penal Code,120 (B),I.P.C.,120 B,0,NA
4509,Protection of Children,W4POCSO,POCSO Act,4,0,NA
4510,Protection of Children,RwSec4,POCSO Act,4,0,NA
4511,Protection of Children,376(d)(i)R,POCSO Act,376(d)(i)R,1,NA
4512,Protection of Children,WSEC4OFPOSCOACT2012,POCSO Act,4,0,NA
4513,Code of Criminal Procedure,417,I.P.C.,417,0,NA
4514,Code of Criminal Procedure,313,I.P.C.,313,0,NA
4516,Protection of Children,SEC08POCSO,POCSO Act,8,0,NA
4517,Protection of Children From Sexual Offences Act,366(A),I.P.C.,366 A,0,NA
4518,Indian Penal Code,37(2)(1),I.P.C.,376(2)/376(1),0,NA
4519,Immoral Traffic (Prevention) Act,5(1)(a),ITPA,5(1)(a),0,NA
4520,Indian Penal Code,376 (2) (i),I.P.C.,376(2)(i),0,NA
4522,Protection of children from sexual offence act 2012,6 of POCSO,POCSO Act,6,0,NA
4523,Protection of children from sexual offence act 2012,W 6,POCSO Act,6,0,NA
4524,Protection of children from sexual offence act 2012,6by8,POCSO Act,6/8,0,NA
4525,Protection of children from sexual offence act 2012,6and10,POCSO Act,6/10,0,NA
4526,Protection of children from sexual offence act 2012,376(2)(i),POCSO Act,376(2)(i),1,NA
4528,POCSO Act,6,POCSO Act,6,0,NA
4529,POCSO Act,4,POCSO Act,4,0,NA
4530,POCSO Act,376,POCSO Act,376,1,NA
4531,POCSO Act,8,POCSO Act,8,0,NA
4532,POCSO Act,341376IPC,I.P.C.,341/376,0,NA
4533,Indian Penal Code,517,I.P.C.,517,0,NA
4534,POCSO Act,12,POCSO Act,12,0,NA
4535,POCSO Act,18,POCSO Act,18,0,NA
4536,Indian Penal Code,376L,I.P.C.,376,0,NA
4537,POCSO Act,376(2),I.P.C.,376(2),0,NA
4539,POCSO Act,354(B),I.P.C.,354 B,0,NA
4540,POCSO Act,10,POCSO Act,10,0,NA
4541,POCSO Act,366A37634,I.P.C.,366A/376/34,0,NA
4542,POCSO Act,366A376RWSec4,I.P.C. & POCSO Act,366 A/376; 4,1,NA
4543,Indian Penal Code,376-DA,I.P.C.,376 DA,0,NA
4544,Indian Penal Code,376(2)(i)(l),I.P.C.,376(2)(i)/376(2)(l),0,NA
4545,Indian Penal Code,376(20(i),I.P.C.,376(2)(i),0,NA
4547,Indian Penal Code,363(3),I.P.C.,363,0,NA
4548,POCSO Act,376(2)(f),I.P.C.,376(2)(f),0,NA
4549,POCSO Act,511,I.P.C.,511,0,NA
4550,POCSO Act,341,I.P.C.,341,0,NA
4551,POCSO Act,457376,I.P.C.,457/376,0,NA
4552,POCSO Act,366A342208,I.P.C.,366 A/342/208,0,NA
4553,POCSO Act,448,I.P.C.,448,0,NA
4554,POCSO Act,120(B),I.P.C.,120 B,0,NA
4555,POCSO Act,493,I.P.C.,493,0,NA
4556,POCSO Act,506,I.P.C.,506,0,NA
4557,Protection of children from sexual offence act 2012,9,POCSO Act,9,0,NA
4558,Protection of children from sexual offence act 2012,---,POCSO Act,---,1,NA
4559,Protection of children from sexual offence act 2012,511,I.P.C.,511,0,NA
4563,Protection of children from sexual offence act 2012,23,POCSO Act,23,0,NA
4564,Information Technology Act,67(b),Information Technology Act,67 B,0,NA
4565,Indian Penal Code,228A,I.P.C.,228 A,0,NA
4566,Indian Penal Code,376(2-1),I.P.C.,376(2),0,NA
4567,Protection of children from sexual offence act 2012,5(B)(iv),POCSO Act,5(B)(iv),1,NA
4568,Indian Penal Code,328(2)g,I.P.C.,328(2)g,0,NA
4569,Indian Penal Code,(B),I.P.C.,(B),1,NA
4570,Indian Penal Code,372(2)(h),I.P.C.,376(2)(h),0,NA
4571,Protection of children from sexual offence act 2012,Sec4,POCSO Act,4,0,NA
4572,Indian Penal Code,354(B)/511,I.P.C.,354 B/511,0,NA
4574,Pocso 2012,4,POCSO Act,4,0,NA
4575,Pocso 2012,8,POCSO Act,8,0,NA
4576,Protection of Children from Sexual Offences,8,POCSO Act,8,0,NA
4577,Protection of Children from Sexual Offences,6,POCSO Act,6,0,NA
4578,Protection of Children from Sexual Offences,12,POCSO Act,12,0,NA
4579,Protection of Children from Sexual Offences,4,POCSO Act,4,0,NA
4581,Protection of Children from Sexual Offences,7,POCSO Act,7,0,NA
4582,Protection of Children from Sexual Offences,48,POCSO Act,4/8,0,NA
4583,Protection of Children from Sexual Offences,1218,POCSO Act,12/18,0,NA
4584,Protection of Children from Sexual Offences,46,POCSO Act,4/6,0,NA
4585,Indian Penal Code,376(A)(D),I.P.C.,376(A)(D),0,NA
4586,Protection of Children from Sexual Offences,---,POCSO Act,---,1,NA
4587,Pocso 2012,7,POCSO Act,7,0,NA
4588,Protection of Children from Sexual Offences,376(2)(i),POCSO Act,376(2)(i),1,NA
4589,Protection of Children from Sexual Offences,r/wsec6,POCSO Act,6,0,NA
4590,Pocso 2012,12,POCSO Act,12,0,NA
4591,Pocso 2012,RWSec4,POCSO Act,4,0,NA
4592,Protection of Children from Sexual Offences,18,POCSO Act,18,0,NA
4593,Pocso 2012,---,POCSO Act,---,1,NA
4594,Protection of Children from Sexual Offences,4ofPOCSO,POCSO Act,4,0,NA
4595,Protection of Children from Sexual Offences,4G6,POCSO Act,4/6,0,NA
4596,Protection of Children from Sexual Offences,10,POCSO Act,10,0,NA
4597,Pocso 2012,R,POCSO Act,R,1,NA
4598,Pocso 2012,WSEC6,POCSO Act,6,0,NA
4599,Pocso 2012,3(A,POCSO Act,3,0,NA
4600,Protection of Children from Sexual Offences,376D,I.P.C.,376 D,0,NA
4601,Protection of Children from Sexual Offences,376IPC,I.P.C.,376,0,NA
4602,Protection of Children from Sexual Offences,R/wSec8,POCSO Act,8,0,NA
4603,Pocso 2012,5(g),POCSO Act,5(g),0,NA
4604,Pocso 2012,366 A,I.P.C.,366 A,0,NA
4605,Protection of Children from Sexual Offences,376(I)I.P.C.R,I.P.C.,376(1),0,NA
4606,Protection of Children from Sexual Offences,wSec8,POCSO Act,8,0,NA
4607,Pocso 2012,420/376 D,I.P.C.,420/376 D,0,NA
4610,Indian Penal Code,B),I.P.C.,B),1,NA
4613,Protection of Children from Sexual Offences,5g6,POCSO Act,5/6,0,NA
4615,Protection of Children from Sexual Offences,376,I.P.C.,376,0,NA
4616,Protection of Children from Sexual Offences,2,POCSO Act,2,1,NA
4617,Protection of Children from Sexual Offences,1,POCSO Act,1,1,NA
4618,Pocso 2012,6,POCSO Act,6,0,NA
4619,Protection of Children from Sexual Offences,812,POCSO Act,8/12,0,NA
4620,Protection of Children from Sexual Offences,R/wSec.8ofPocsoAct,POCSO Act,8,0,NA
4621,Pocso 2012,34,I.P.C.,34,0,NA
4622,Protection of Children from Sexual Offences,376(f),POCSO Act,376(f),1,NA
4623,Protection of Children from Sexual Offences,r/wsec4,POCSO Act,4,0,NA
4624,Pocso 2012,s(g),POCSO Act,s(g),1,NA
4625,Indian Penal Code,376(2)(1)(g),I.P.C.,376(2)(g),0,NA
4626,Indian Penal Code,6,POCSO Act,6,0,NA
4627,Pocso 2012,14,POCSO Act,14,0,NA
4628,Protection of Children from Sexual Offences,810,POCSO Act,8/10,0,NA
4629,Pocso 2012,18,POCSO Act,18,0,NA
4630,Pocso 2012,WSec4PocsoAct,POCSO Act,4,0,NA
4633,Indian Penal Code,120(b)448,I.P.C.,120 B/448,0,NA
4634,Indian Penal Code,376(g),I.P.C.,376(2)(g),0,NA
4635,Protection of Children from Sexual Offences,3,POCSO Act,3,0,NA
4636,Protection of Children from Sexual Offences,r,POCSO Act,r,1,NA
4637,Protection of Children from Sexual Offences,wsec4,POCSO Act,4,0,NA
4638,Protection of Children from Sexual Offences,5(f),POCSO Act,5(f),0,NA
4639,Protection of Children from Sexual Offences,(m),POCSO Act,(m),1,NA
4640,Pocso 2012,376(2)(1),POCSO Act,376(2)(1),1,NA
4641,Pocso 2012,5,POCSO Act,5,0,NA
4642,Pocso 2012,376(2)()1,POCSO Act,376(2)()1,1,NA
4643,Pocso 2012,366A,I.P.C.,366 A,0,NA
4644,Protection of Children from Sexual Offence,5,POCSO Act,5,0,NA
4646,Protection of Children from Sexual Offence,sec8,POCSO Act,8,0,NA
4647,Protection of Children from Sexual Offence,448,I.P.C.,448,0,NA
4648,Protection of Children from Sexual Offence,376,I.P.C.,376,0,NA
4649,Indian Penal Code,366(1),I.P.C.,366,0,NA
4650,Indian Penal Code,345(a),I.P.C.,354 A,0,NA
4653,Protection of Children from Sexual Offence,4(2),POCSO Act,4,0,NA
4654,Indian Penal Code,998,I.P.C.,498,0,NA
4655,Indian Penal Code,354(A)(2)(1),I.P.C.,354 A(2),0,NA
4656,Indian Penal Code,347,I.P.C.,347,0,NA
4657,Protection of Children,---,POCSO Act,---,1,NA
4658,Protection of Child Sexual Ofences,4,POCSO Act,4,0,NA
4660,Protection of Child Sexual Ofences,8,POCSO Act,8,0,NA
4661,Protection of Child Sexual Ofences,7,POCSO Act,7,0,NA
4662,Protection of Child Sexual Ofences,6,POCSO Act,6,0,NA
4663,Protection of Child Sexual Ofences,14,POCSO Act,14,0,NA
4665,Prevention of Children from Sexual Offences Act,34,I.P.C.,34,0,NA
4666,Protection of Child Sexual Ofences,12,POCSO Act,12,0,NA
4667,Protection of Child Sexual Ofences,10,POCSO Act,10,0,NA
4668,Prevention of Children from Sexual Offences Act,8,POCSO Act,8,0,NA
4669,Protection of Child Sexual Ofences,9,POCSO Act,9,0,NA
4670,Prevention of Children from Sexual Offences Act,4,POCSO Act,4,0,NA
4671,Prevention of Children from Sexual Offences Act,6,POCSO Act,6,0,NA
4672,Indian Penal Code,302IPC,I.P.C.,302,0,NA
4673,Indian Penal Code,376 DA,I.P.C.,376 DA,0,NA
4674,Indian Penal Code,366(A)376,I.P.C.,366 A/376,0,NA
4675,Indian Penal Code,364(A),I.P.C.,364 A,0,NA
4677,Protection of Children,U/S4ofPocsoAct,POCSO Act,4,0,NA
4678,Protection of Children,2012,POCSO Act,2012,1,NA
4679,POCSO ACT,5(m),POCSO Act,5(m),0,NA
4681,POCSO ACT,342,I.P.C.,342,0,NA
4682,Indian Penal Code,354(c),I.P.C.,354 C,0,NA
4683,POCSO ACT,16,POCSO Act,16,0,NA
4684,"Code of Criminal Procedure, 1973",366(A),I.P.C.,366 A,0,NA
4690,POCSO ACT,15,POCSO Act,15,0,NA
4691,POCSO ACT,344I.P.Cr,I.P.C.,344,0,NA
4692,POCSO ACT,wsec6ofPocsoAct,POCSO Act,6,0,NA
4694,POCSO Act,7,POCSO Act,7,0,NA
4695,POCSO Act,9(I),POCSO Act,9(I),0,NA
4696,Indian Penal Code,488,I.P.C.,488,0,NA
4702,POCSO Act,5,POCSO Act,5,0,NA
4703,POCSO Act,21,POCSO Act,21,0,NA
4704,POCSO Act,316,I.P.C.,316,0,NA
4705,Protection of Women from Domestic Violence Act,3(i)(B),Protection of Women from Domestic Violence Act,3,0,NA
4706,Indian Penal Code,366(A)R,I.P.C.,366 A,0,NA
4707,Indian Penal Code,W,I.P.C.,W,1,NA
4708,Indian Penal Code,360,I.P.C.,360,0,NA
4709,Indian Penal Code,366(B),I.P.C.,366 B,0,NA
4710,POCSO Act,9(1),POCSO Act,9(1),0,NA
4711,Protection of children from sexual offence act 2012,363iPC,I.P.C.,363,0,NA
4712,"Protection of Children from Sexual Offence Act, 2012",4,POCSO Act,4,0,NA
4713,"Protection of Children from Sexual Offence Act, 2012",7,POCSO Act,7,0,NA
4715,"Protection of Children from Sexual Offence Act, 2012",10,POCSO Act,10,0,NA
4716,Protection of children from sexual offence act 2012,377,I.P.C.,377,0,NA
4717,Protection of children from sexual offence act 2012,34-IPC,I.P.C.,34,0,NA
4719,"Protection of Children from Sexual Offence Act, 2012",8,POCSO Act,8,0,NA
4720,"Protection of Children from Sexual Offence Act, 2012",12,POCSO Act,12,0,NA
4721,"Protection of Children from Sexual Offence Act, 2012",6,POCSO Act,6,0,NA
4722,Protection of children from sexual offence act 2012,376(2)(i)IPC,POCSO Act,376(2)(i)IPC,1,NA
4726,"Protection of Children from Sexual Offence Act, 2012",18,POCSO Act,18,0,NA
4728,Protection of children from sexual offence act 2012,354(a)-IPC,I.P.C.,354 A,0,NA
4729,Protection of children from sexual offence act 2012,376-IPC,I.P.C.,376,0,NA
4730,"Protection of Children from Sexual Offence Act, 2012",R,POCSO Act,R,1,NA
4731,"Protection of Children from Sexual Offence Act, 2012",W 10,POCSO Act,10,0,NA
4733,Protection of children from sexual offence act 2012,366(a),I.P.C.,366 A,0,NA
4734,Protection of children from sexual offence act 2012,r/w12/18,POCSO Act,12/18,0,NA
4738,"Protection of Children from Sexual Offence Act, 2012",506,I.P.C.,506,0,NA
4742,"Protection of Children from Sexual Offence Act, 2012",34,I.P.C.,34,0,NA
4746,Protection of children from sexual offence act 2012,ipc376,I.P.C.,376,0,NA
4747,"Protection of Children from Sexual Offence Act, 2012",14,POCSO Act,14,0,NA
4751,"Protection of Children from Sexual Offence Act, 2012",22,POCSO Act,22,0,NA
4752,Protection of children from sexual offence act 2012,376iPC,I.P.C.,376,0,NA
4754,Protection of children from sexual offence act 2012,u/s-376-IPC,I.P.C.,376,0,NA
4755,Protection of children from sexual offence act 2012,376(1)IPC,I.P.C.,376(1),0,NA
4757,Indian Penal Code,354354(B),I.P.C.,354/354 B,0,NA
4761,Protection of children from sexual offence act 2012,u/s-363-IPC,I.P.C.,363,0,NA
4762,"Protection of Children from Sexual Offence Act, 2012",341,I.P.C.,341,0,NA
4763,"Protection of Children from Sexual Offence Act, 2012",294,I.P.C.,294,0,NA
4764,"Protection of Children from Sexual Offence Act, 2012",354B,I.P.C.,354 B,0,NA
4767,"Protection of Children from Sexual Offence Act, 2012",22(3),POCSO Act,22(3),0,NA
4770,"Protection of Children from Sexual Offence Act, 2012",366A,I.P.C.,366 A,0,NA
4771,Protection of children from sexual offence act 2012,376IPC,I.P.C.,376,0,NA
4772,Protection of children from sexual offence act 2012,u/s363IPC,I.P.C.,363,0,NA
4773,Protection of children from sexual offence act 2012,498(a),I.P.C.,498 A,0,NA
4774,Protection of children from sexual offence act 2012,rw12.,POCSO Act,12,0,NA
4777,Protection of children from sexual offence act 2012,iPC448,I.P.C.,448,0,NA
4786,Protection of children from sexual offence act 2012,5(g),POCSO Act,5(g),0,NA
4789,Indian Penal Code,376(D)(A),I.P.C.,376 DA,0,NA
4796,Indian Penal Code,370(A),I.P.C.,370 A,0,NA
4802,Protection of children from sexual offence act 2012,366a,I.P.C.,366 A,0,NA
4803,Protection of children from sexual offence act 2012,rw4,POCSO Act,4,0,NA
4817,Indian Tolls Act,366,I.P.C.,366,0,NA
4818,Protection of children from sexual offence act 2012,40,POCSO Act,4,0,NA
4820,POCSO Act,8,POCSO Act,8,0,NA
4822,POCSO Act,4,POCSO Act,4,0,NA
4826,POCSO Act,7,POCSO Act,7,0,NA
4827,POCSO Act,6,POCSO Act,6,0,NA
4832,Indian Penal Code,419/323,I.P.C.,419/323,0,NA
4833,Indian Penal Code,376/201,I.P.C.,376/201,0,NA
4835,Protection of Child Sexual Offece,4,POCSO Act,4,0,NA
4836,Protection of Child Sexual Offece,354,I.P.C.,354,0,NA
4837,Protection of Child Sexual Offece,6,POCSO Act,6,0,NA
4838,Protection of Child Sexual Offece,7,POCSO Act,7,0,NA
4839,Protection of Child Sexual Offece,8,POCSO Act,8,0,NA
4840,Protection of Child Sexual Offece,354(A),I.P.C.,354 A,0,NA
4841,Indian Penal Code,376(21)(1),I.P.C.,376(2)/376(1),0,NA
4842,Protection of Child Sexual Offece,5(I),POCSO Act,5(I),0,NA
4843,Protection of Child Sexual Offece,11,POCSO Act,11,0,NA
4844,Protection of Child Sexual Offece,5n,POCSO Act,5(n),0,NA
4845,Protection of Child Sexual Offece,12,POCSO Act,12,0,NA
4846,Protection of Child Sexual Offece,5,POCSO Act,5,0,NA
4847,Protection of Child Sexual Offece,5(m),POCSO Act,5(m),0,NA
4848,Protection of Child Sexual Offece,2(d),POCSO Act,2(d),1,NA
4849,Protection of Child Sexual Offece,323,I.P.C.,323,0,NA
4850,Protection of Child Sexual Offece,506,I.P.C.,506,0,NA
4851,Protection of Child Sexual Offece,34,I.P.C.,34,0,NA
4852,Protection of Child Sexual Offece,R,POCSO Act,R,1,NA
4853,Protection of Child Sexual Offece,W8,POCSO Act,8,0,NA
4854,Protection of Child Sexual Offece,376,I.P.C.,376,0,NA
4855,Protection of Child Sexual Offece,341,I.P.C.,341,0,NA
4856,Protection of Child Sexual Offece,354(B),I.P.C.,354 B,0,NA
4857,Protection of Child Sexual Offece,3,POCSO Act,3,0,NA
4858,Protection of Child Sexual Offece,7(iii),POCSO Act,7,0,NA
4859,Protection of Child Sexual Offece,366(A),I.P.C.,366 A,0,NA
4860,Protection of Child Sexual Offece,5(r),POCSO Act,5(r),0,NA
4861,Protection of Child Sexual Offece,10,POCSO Act,10,0,NA
4862,Protection of Child Sexual Offece,9(m),POCSO Act,9(m),0,NA
4863,Protection of Child Sexual Offece,376(2),I.P.C.,376(2),0,NA
4864,Protection of Child Sexual Offece,376(F),POCSO Act,376(F),1,NA
4865,Protection of Child Sexual Offece,511,I.P.C.,511,0,NA
4866,Protection of Child Sexual Offece,5(l)(m),POCSO Act,5(l)/5(m),0,NA
4867,Indian Penal Code,354(A)(iii),I.P.C.,354(A)(iii),0,NA
4868,Protection of Child Sexual Offece,7(I),POCSO Act,7,0,NA
4869,Protection of Child Sexual Offece,17,POCSO Act,17,0,NA
4870,Indian Penal Code,521,I.P.C.,521,0,NA
4871,Indian Penal Code,354(i)(a),I.P.C.,354(i)(a),0,NA
4872,Indian Penal Code,376(h),I.P.C.,376(h),0,NA
4873,Protection of Child Sexual Offece,448,I.P.C.,448,0,NA
4874,Protection of Child Sexual Offece,10ofPCSOAct,POCSO Act,10,0,NA
4875,Protection of Child Sexual Offece,2012,POCSO Act,2012,1,NA
4876,Protection of Child Sexual Offece,342,I.P.C.,342,0,NA
4877,Protection of Child Sexual Offece,18,POCSO Act,18,0,NA
4880,Protection of children from sexual offence act 2012,9(A)(IV),POCSO Act,9(a)(iv),0,NA
4882,Protection of children from sexual offence act 2012,RWSec4,POCSO Act,4,0,NA
4883,Indian Penal Code,448354354(13),I.P.C.,448/354/354 B,0,NA
4884,Protection of children from sexual offence act 2012,WSec8,POCSO Act,8,0,NA
4885,Protection of children from sexual offence act 2012,RWSec4ofPOCSOAct,POCSO Act,4,0,NA
4887,Protection of children from sexual offence act 2012,3762fIPCandSec4ofProtectionofchildrenfromsexualoffencesAct2012,I.P.C. & POCSO Act,376(2); 4,1,NA
4890,Protection of children from sexual offence act 2012,RWsection8,POCSO Act,8,0,NA
4892,Indian Penal Code,3776,I.P.C.,3776,1,NA
4893,Indian Penal Code,376(D)109,I.P.C.,376 D/109,0,NA
4894,Protection of children from sexual offence act 2012,WSec4,POCSO Act,4,0,NA
4897,Indian Penal Code,450354,I.P.C.,450/354,0,NA
4899,Indian Penal Code,448376I34,I.P.C.,448/376/34,0,NA
4900,Indian Penal Code,376(e),I.P.C.,376(2)(e),0,NA
4903,Protection of children from sexual offence act 2012,354ofIPCand4ofProtectionofchildrenfromsexualoffencesAct2012,I.P.C. & POCSO Act,354; 4,1,NA
4904,Protection of children from sexual offence act 2012,RW,POCSO Act,RW,1,NA
4905,Protection of children from sexual offence act 2012,Section12,POCSO Act,12,0,NA
4906,Protection of children from sexual offence act 2012,11or12,POCSO Act,11/12,0,NA
4907,Protection of children from sexual offence act 2012,RWSec6,POCSO Act,6,0,NA
4908,Protection of children from sexual offence act 2012,9f,POCSO Act,9(f),0,NA
4909,Protection of children from sexual offence act 2012,Sec8,POCSO Act,8,0,NA
5490,Protection of Children from Sexual Offences Rules,10,POCSO Act,10,0,NA
5491,Protection of Children from Sexual Offences Rules,6,POCSO Act,6,0,NA
5492,Protection of Children from Sexual Offences Rules,8,POCSO Act,8,0,NA
5493,Protection of Children from Sexual Offences Rules,10,POCSO Act,10,0,NA
5494,IPC,34,I.P.C.,34,0,NA
5495,Protection of Children from Sexual Offences Rules,5(n),POCSO Act,5(n),0,NA
5496,IPC,366A,I.P.C.,366 A,0,NA
5497,IPC,376,I.P.C.,376,0,NA
5498,IPC,174A,I.P.C.,174 A,0,NA
5499,Protection of Children from Sexual Offences Rules,8,POCSO Act,8,0,NA
5500,IPC,506,I.P.C.,506,0,NA
5501,Protection of Children from Sexual Offences Rules,21,POCSO Act,21,0,NA
5502,Protection of Children from Sexual Offences Rules,21,POCSO Act,21,0,NA
5503,IPC,34,I.P.C.,34,0,NA
5504,IPC,376(2)(i),I.P.C.,376(2)(i),0,NA
5505,IPC,354,I.P.C.,354,0,NA
5506,IPC,452,I.P.C.,452,0,NA
5507,IPC,506,I.P.C.,506,0,NA
5508,IPC,120B,I.P.C.,120 B,0,NA
5509,IPC,34,I.P.C.,34,0,NA
5510,Protection of Children from Sexual Offences Rules,8,POCSO Act,8,0,NA
5511,Protection of Children from Sexual Offences Rules,12,POCSO Act,12,0,NA
5512,Protection of Children from Sexual Offences Rules,21,POCSO Act,21,0,NA
